"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.50","44.63","SHEARWATER A","8205090","1944-01","1944","01","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1944-02","1944","02","","M","","M","","M","","M","","M","","M","","M","","M","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1944-03","1944","03","2.5","","-6.5","","-2.0","","13.3","","-16.1","","131.6","","14.0","","145.5","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1944-04","1944","04","8.1","","-1.0","","3.6","","13.9","","-3.3","S","94.0","","10.7","","104.6","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1944-05","1944","05","16.4","","5.2","","10.8","","29.4","","-1.7","","7.6","","0.0","","7.6","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1944-06","1944","06","18.6","","8.8","","13.7","","30.6","","2.2","","153.4","","0.0","","153.4","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1944-07","1944","07","24.6","","13.8","","19.2","","31.7","","9.4","","50.0","","0.0","","50.0","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1944-08","1944","08","24.2","","14.9","","19.6","","31.1","","10.0","S","20.8","","0.0","","20.8","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1944-09","1944","09","19.7","","11.4","","15.6","","22.8","S","4.4","","126.2","","0.0","","126.2","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1944-10","1944","10","13.1","","6.1","","9.6","","18.9","","-3.3","","227.3","","0.0","","227.3","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1944-11","1944","11","8.6","","1.9","","5.3","","18.9","","-3.9","","160.3","","0.0","T","160.3","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1944-12","1944","12","3.1","","-5.7","","-1.3","","11.7","","-15.0","S","95.3","","29.2","","124.5","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-01","1945","01","1.1","","-7.4","","-3.2","","10.0","","-18.9","","148.6","","44.5","","193.0","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-02","1945","02","0.3","","-7.6","","-3.7","","7.8","","-13.3","","82.8","","59.7","","142.5","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-03","1945","03","5.6","","-2.7","","1.5","","18.3","","-11.7","","59.9","","17.8","","77.7","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-04","1945","04","9.9","","1.7","","5.8","","27.8","","-3.9","","86.1","","0.0","T","86.1","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-05","1945","05","11.7","","4.0","","7.9","","22.8","","-3.3","","189.2","","0.0","","189.2","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-06","1945","06","16.8","","8.6","","12.7","","25.6","","3.3","S","150.6","","0.0","","150.6","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-07","1945","07","23.1","","13.8","","18.5","","29.4","","10.0","","58.7","","0.0","","58.7","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-08","1945","08","22.2","","14.6","","18.4","","27.8","","10.0","","66.5","","0.0","","66.5","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-09","1945","09","19.9","","11.9","","15.9","","33.3","","3.3","","34.0","","0.0","","34.0","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-10","1945","10","13.0","","5.6","","9.3","","18.9","","-1.1","","208.5","","0.0","","208.5","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-11","1945","11","7.9","","0.8","","4.4","","15.6","","-6.1","","201.7","","25.9","","227.6","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1945-12","1945","12","0.5","","-6.3","","-2.9","","9.4","S","-15.0","","101.1","","42.9","","144.0","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-01","1946","01","-0.3","","-9.3","","-4.8","","10.6","","-22.8","","54.1","","57.9","","112.0","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-02","1946","02","-0.2","","-10.3","","-5.3","","9.4","","-17.2","","144.5","","79.0","","223.5","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-03","1946","03","7.0","","-2.5","","2.3","","16.7","","-8.3","","59.2","","0.0","T","59.2","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-04","1946","04","7.1","","-0.9","","3.1","","15.0","","-12.2","","145.5","","48.5","","194.1","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-05","1946","05","13.9","","4.6","","9.3","","22.2","","-2.8","","142.7","","0.0","","142.7","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-06","1946","06","18.7","","8.4","","13.6","","31.7","","3.9","","42.2","","0.0","","42.2","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-07","1946","07","20.9","","11.6","","16.3","","27.8","","6.7","","75.9","","0.0","","75.9","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-08","1946","08","20.6","","13.4","","17.0","","25.6","","8.9","","170.9","","0.0","","170.9","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-09","1946","09","19.9","","12.0","","16.0","","28.3","","5.6","","116.1","","0.0","","116.1","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-10","1946","10","16.6","","6.1","","11.4","","27.8","","-1.1","","41.1","","0.0","","41.1","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-11","1946","11","8.5","","0.2","","4.4","","14.4","","-7.8","","59.9","","0.0","T","59.9","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1946-12","1946","12","4.1","","-5.9","","-0.9","","13.3","S","-18.3","","200.9","","27.7","","228.6","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-01","1947","01","0.7","","-8.6","","-4.0","","10.6","","-17.8","","117.9","","20.8","","138.7","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-02","1947","02","2.0","","-5.7","","-1.9","","6.7","","-13.3","","73.2","","26.7","","99.8","","13","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-03","1947","03","4.7","","-3.6","","0.6","","12.8","","-8.3","S","52.8","","5.3","","58.2","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-04","1947","04","8.6","","-1.4","","3.6","","15.6","","-6.1","","113.5","","2.5","","116.1","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-05","1947","05","14.4","","4.9","","9.7","","20.6","","-1.1","","274.8","","0.0","","274.8","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-06","1947","06","18.3","","8.8","","13.6","","27.2","S","2.8","","114.0","","0.0","","114.0","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-07","1947","07","22.3","","14.6","","18.5","","28.3","","12.2","S","96.3","","0.0","","96.3","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-08","1947","08","23.5","","14.2","","18.9","","31.1","","8.3","","14.2","","0.0","","14.2","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-09","1947","09","19.6","","11.3","","15.5","","27.8","S","1.7","","186.4","","0.0","","186.4","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-10","1947","10","16.3","","6.9","","11.6","","24.4","","1.1","","3.0","","0.0","","3.0","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-11","1947","11","8.2","","1.6","","4.9","","17.8","","-5.0","","89.4","","1.5","","90.9","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1947-12","1947","12","0.4","","-6.2","","-2.9","","8.9","","-13.3","","49.3","","78.7","","128.0","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-01","1948","01","-1.3","","-8.8","","-5.1","","6.7","S","-18.3","S","143.3","","51.6","","194.8","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-02","1948","02","-2.6","","-13.0","","-7.8","","9.4","","-23.9","","105.4","","38.9","","144.3","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-03","1948","03","1.3","","-8.4","","-3.6","","12.8","","-22.2","","109.2","","80.5","","189.7","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-04","1948","04","6.2","","-1.1","","2.6","","11.7","","-6.1","","135.1","","8.1","","143.3","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-05","1948","05","11.6","","4.1","","7.9","","23.9","","-1.7","","245.9","","0.0","T","245.9","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-06","1948","06","16.6","","8.5","","12.6","","24.4","S","3.3","","134.9","","0.0","","134.9","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-07","1948","07","21.8","","13.1","","17.5","","27.8","S","7.8","","172.0","","0.0","","172.0","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-08","1948","08","21.8","","13.3","","17.6","","27.2","","9.4","","131.8","","0.0","","131.8","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-09","1948","09","18.9","","10.2","","14.6","","29.4","","5.0","S","35.1","","0.0","","35.1","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-10","1948","10","13.4","","6.1","","9.8","","21.1","","-2.8","","122.4","","0.0","","122.4","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-11","1948","11","9.1","","2.7","","5.9","","16.1","","-2.2","","188.0","","0.0","T","188.0","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1948-12","1948","12","3.1","","-3.6","","-0.3","","11.1","","-13.3","","116.6","","39.1","","155.7","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-01","1949","01","1.4","","-7.1","","-2.9","","10.0","","-18.3","","131.3","","30.0","","161.3","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-02","1949","02","0.6","","-8.1","","-3.8","","9.4","","-18.3","","77.7","","45.2","","122.9","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-03","1949","03","3.7","","-3.7","","0.0","","13.3","","-11.1","","108.0","","33.3","","141.2","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-04","1949","04","9.6","","0.3","","5.0","","17.8","","-6.7","","134.9","","0.0","T","134.9","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-05","1949","05","14.1","","4.9","","9.5","","23.9","","1.7","","89.7","","0.0","","89.7","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-06","1949","06","21.1","","9.9","","15.5","","29.4","","4.4","","41.9","","0.0","","41.9","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-07","1949","07","23.3","","14.5","","18.9","","28.9","","10.6","","93.0","","0.0","","93.0","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-08","1949","08","23.8","","14.1","","19.0","","31.1","","7.8","","103.6","","0.0","","103.6","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-09","1949","09","18.9","","11.6","","15.3","","25.6","","3.9","","149.4","","0.0","","149.4","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-10","1949","10","14.4","","6.3","","10.4","","18.9","","-0.6","","105.9","","0.0","","105.9","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-11","1949","11","8.0","","0.4","","4.2","","13.3","S","-6.7","","176.5","","0.3","","176.8","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1949-12","1949","12","3.9","","-2.9","","0.5","","13.3","","-10.6","","61.2","","24.9","","86.1","","0","T","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-01","1950","01","1.6","","-8.2","","-3.3","","12.8","","-23.9","","117.9","","63.5","","181.4","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-02","1950","02","-2.2","","-10.9","","-6.6","","5.6","","-23.3","","42.2","","31.2","","73.4","","3","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-03","1950","03","1.7","","-6.9","","-2.6","","11.1","","-19.4","","79.0","","50.8","","129.8","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-04","1950","04","6.7","","-0.6","","3.1","","14.4","S","-6.7","S","64.0","","77.0","","141.0","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-05","1950","05","15.5","","4.9","","10.2","","25.0","S","-1.7","","62.7","","0.0","","62.7","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-06","1950","06","17.8","","9.1","","13.5","","29.4","","5.6","S","71.6","","0.0","","71.6","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-07","1950","07","21.8","","12.4","","17.1","","27.2","S","10.0","","45.7","","0.0","","45.7","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-08","1950","08","20.8","","13.6","","17.2","","26.7","","10.0","","121.2","","0.0","","121.2","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-09","1950","09","16.8","","8.7","","12.8","","25.6","","2.8","","110.5","","0.0","","110.5","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-10","1950","10","13.4","","5.3","","9.4","","22.2","","-1.1","S","41.4","","0.0","T","41.4","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-11","1950","11","10.6","","3.4","","7.0","","16.1","S","-4.4","","145.3","","0.5","","145.8","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1950-12","1950","12","5.1","","-1.4","","1.9","","13.9","","-13.9","","238.5","","13.7","","252.2","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-01","1951","01","3.4","","-4.9","","-0.8","","12.2","","-26.1","","153.7","","21.1","","174.8","","5","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-02","1951","02","2.9","","-5.9","","-1.5","","11.7","","-18.3","","132.8","","11.4","","144.3","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-03","1951","03","4.8","","-2.6","","1.1","","10.6","","-9.4","","68.1","","3.0","","71.1","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-04","1951","04","9.9","","2.9","","6.4","","18.9","","-1.1","","99.6","","0.0","","99.6","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-05","1951","05","13.9","","5.3","","9.6","","22.8","","-0.6","S","152.1","","2.8","","154.9","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-06","1951","06","17.3","","9.3","","13.3","","26.1","","3.9","","43.2","","0.0","","43.2","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-07","1951","07","23.1","","14.0","","18.6","","28.9","","11.7","","153.9","","0.0","","153.9","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-08","1951","08","22.3","","15.2","","18.8","","26.1","","9.4","","125.0","","0.0","","125.0","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-09","1951","09","19.6","","11.6","","15.6","","28.9","","3.9","S","80.5","","0.0","","80.5","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-10","1951","10","14.0","","5.7","","9.9","","22.2","","-0.6","","117.9","","0.0","","117.9","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-11","1951","11","8.8","","0.6","","4.7","","16.1","S","-10.0","","210.1","","0.0","T","210.1","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1951-12","1951","12","2.3","","-5.6","","-1.7","","13.9","","-17.8","","86.1","","46.2","","132.3","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-01","1952","01","1.1","","-7.4","","-3.2","","8.9","","-18.3","","136.1","","68.3","","204.5","","3","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-02","1952","02","0.7","","-5.6","","-2.5","","8.9","S","-11.7","S","67.8","","73.7","","141.5","","15","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-03","1952","03","2.3","","-3.2","","-0.5","","7.8","","-10.0","S","41.7","","39.6","","81.3","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-04","1952","04","9.4","","1.6","","5.5","","18.3","","-2.2","S","60.5","","0.0","T","60.5","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-05","1952","05","13.1","","4.9","","9.0","","21.7","","1.7","","104.1","","0.0","","104.1","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-06","1952","06","18.5","","10.1","","14.3","","24.4","","7.2","","116.1","","0.0","","116.1","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-07","1952","07","24.1","","14.4","","19.3","","30.0","","8.9","","71.6","","0.0","","71.6","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-08","1952","08","23.0","","15.1","","19.1","","30.6","","8.3","","96.0","","0.0","","96.0","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-09","1952","09","19.2","","10.4","","14.8","","23.9","","5.0","","36.8","","0.0","","36.8","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-10","1952","10","13.5","","5.8","","9.7","","20.0","S","-1.7","","126.0","","0.0","T","126.0","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-11","1952","11","7.2","","2.1","","4.7","","14.4","","-4.4","","85.6","","12.4","","98.0","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1952-12","1952","12","1.6","","-3.2","","-0.8","","7.2","S","-12.8","","114.3","","35.3","","149.6","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-01","1953","01","2.7","","-5.1","","-1.2","","10.6","","-11.1","","176.0","","24.4","","200.4","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-02","1953","02","1.4","","-5.2","","-1.9","","9.4","","-13.3","","94.2","","77.0","","171.2","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-03","1953","03","3.4","","-3.1","","0.2","","12.2","","-12.8","S","141.2","","0.0","T","141.2","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-04","1953","04","9.7","","2.7","","6.2","","15.0","","0.0","","113.5","","0.0","T","113.5","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-05","1953","05","13.3","","4.8","","9.1","","20.6","S","-1.7","","96.0","","0.0","T","96.0","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-06","1953","06","18.8","","9.8","","14.3","","29.4","","4.4","","75.4","","0.0","","75.4","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-07","1953","07","22.1","","13.7","","17.9","","28.3","","10.6","","128.8","","0.0","","128.8","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-08","1953","08","21.6","","12.6","","17.1","","29.4","S","8.3","","130.6","","0.0","","130.6","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-09","1953","09","19.7","","11.2","","15.5","","29.4","","2.2","","62.5","","0.0","","62.5","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-10","1953","10","13.9","","6.8","","10.4","","20.6","","0.6","","196.6","","0.0","T","196.6","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-11","1953","11","9.4","","3.7","","6.6","","17.2","","-3.9","","154.2","","0.0","T","154.2","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1953-12","1953","12","6.2","","-1.0","","2.6","","14.4","","-12.8","S","205.2","","19.8","","225.0","","","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-01","1954","01","-0.7","","-8.6","","-4.7","","7.8","","-19.4","","155.7","","43.7","","199.4","","10","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-02","1954","02","2.4","","-4.0","","-0.8","","8.9","","-21.7","","112.5","","68.6","","181.1","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-03","1954","03","3.4","","-3.3","","0.1","","10.0","","-10.0","","104.1","","23.6","","127.8","","0","T","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-04","1954","04","8.6","","-1.1","","3.8","","19.4","","-8.9","","65.3","","0.0","T","65.3","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-05","1954","05","13.3","","4.4","","8.9","","20.0","","-0.6","","177.5","","0.0","","177.5","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-06","1954","06","18.9","","9.2","","14.1","","27.2","","5.0","S","60.7","","0.0","","60.7","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-07","1954","07","21.3","","12.8","","17.1","","28.3","","8.9","","185.9","","0.0","","185.9","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-08","1954","08","21.7","","12.1","","16.9","","26.1","S","7.8","S","74.2","","0.0","","74.2","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-09","1954","09","18.3","","10.1","","14.2","","25.6","","6.1","","53.6","","0.0","","53.6","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-10","1954","10","13.7","","6.6","","10.2","","21.7","","-1.7","","169.4","","0.0","","169.4","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-11","1954","11","8.1","","1.6","","4.9","","15.0","","-5.0","","94.0","","13.0","","106.9","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1954-12","1954","12","5.3","","-2.3","","1.5","","11.1","","-8.9","","127.3","","18.5","","145.8","","","M","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-01","1955","01","-0.1","","-5.4","","-2.8","","3.9","","-16.1","","22.1","","45.0","","67.1","","15","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-02","1955","02","0.0","","-7.3","","-3.7","","8.9","","-25.6","","107.7","","39.4","","147.1","","5","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-03","1955","03","3.1","","-4.6","","-0.8","","10.6","S","-14.4","","131.1","","13.2","","144.3","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-04","1955","04","8.3","","-0.1","","4.1","","13.3","","-5.6","","97.3","","3.8","","101.1","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-05","1955","05","14.2","","5.3","","9.8","","25.6","","0.6","","77.7","","0.0","","77.7","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-06","1955","06","17.9","","9.2","","13.6","","27.2","","3.9","","60.5","","0.0","","60.5","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-07","1955","07","21.9","","12.8","","17.4","","30.0","","8.9","","68.1","","0.0","","68.1","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-08","1955","08","23.1","","14.8","","19.0","","30.6","","10.0","","105.7","","0.0","","105.7","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-09","1955","09","18.6","","10.1","","14.4","","26.7","","2.8","","109.5","","0.0","","109.5","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-10","1955","10","13.2","","5.8","","9.5","","18.9","","1.1","S","62.2","","0.0","","62.2","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-11","1955","11","6.5","","1.1","","3.8","","15.6","","-6.1","","74.2","","14.2","","88.4","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1955-12","1955","12","-1.7","","-7.7","","-4.7","","5.6","","-17.8","","17.3","","59.9","","77.2","","20","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1956-01","1956","01","2.2","","-2.3","","-0.1","","9.4","","-17.2","","198.9","","22.4","","221.2","","5","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1956-02","1956","02","-0.1","","-7.6","","-3.9","","6.1","","-14.4","S","51.3","","93.2","","144.5","","48","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1956-03","1956","03","1.0","","-6.9","","-3.0","","8.3","","-14.4","","54.1","","140.7","","194.8","","28","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1956-04","1956","04","7.0","","-0.3","","3.4","","13.3","","-5.0","S","75.2","","38.9","","114.0","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1956-05","1956","05","11.5","","2.5","","7.0","","16.1","S","-1.1","","115.6","","0.5","","116.1","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1956-06","1956","06","18.1","","8.8","","13.5","","25.6","","4.4","S","55.4","","0.0","","55.4","","0","","","","",""
"-63.50","44.63","SHEARWATER A","8205090","1956-07","1956","07","21.5","","12.7","","17.1","","28.3","","8.9","","79.2","","0.0","","79.2","","0","","","","",""
