Climate ID,Date,Monthly_Max_Gust_kmh,Monthly_Mean_Gust_Direction_10sdeg
8104201,2010-05-01,50.0,25.12
8104201,2010-06-01,89.0,18.85
8104201,2010-07-01,74.0,18.0
8104201,2010-08-01,82.0,13.71
8104201,2010-09-01,54.0,20.29
8104201,2010-10-01,78.0,22.57
8104201,2010-11-01,120.0,18.2
8104201,2010-12-01,137.0,19.84
8104201,2011-01-01,111.0,25.43
8104201,2011-02-01,69.0,23.79
8104201,2011-03-01,72.0,21.71
8104201,2011-04-01,63.0,21.91
8104201,2011-05-01,65.0,7.4
8104201,2011-06-01,48.0,17.58
8104201,2011-07-01,44.0,16.86
8104201,2011-08-01,74.0,13.22
8104201,2011-09-01,44.0,23.43
8104201,2011-10-01,54.0,19.1
8104201,2011-11-01,56.0,22.75
8104201,2011-12-01,83.0,24.23
8104201,2012-01-01,67.0,23.33
8104201,2012-02-01,67.0,24.29
8104201,2012-03-01,63.0,20.37
8104201,2012-04-01,48.0,21.57
8104201,2012-05-01,63.0,18.1
8104201,2012-06-01,44.0,13.0
8104201,2012-07-01,50.0,23.44
8104201,2012-08-01,43.0,14.0
8104201,2012-09-01,70.0,19.14
8104201,2012-10-01,56.0,19.9
8104201,2012-11-01,54.0,21.5
8104201,2012-12-01,67.0,20.43
8104201,2013-01-01,82.0,24.55
8104201,2013-02-01,76.0,17.15
8104201,2013-03-01,57.0,19.5
8104201,2013-04-01,57.0,18.41
8104201,2013-05-01,65.0,13.91
8104201,2013-06-01,57.0,17.0
8104201,2013-07-01,41.0,13.64
8104201,2013-08-01,46.0,17.14
8104201,2013-09-01,54.0,21.2
8104201,2013-10-01,59.0,23.54
8104201,2013-11-01,98.0,25.28
8104201,2013-12-01,59.0,21.75
8104201,2018-05-01,51.0,
8104201,2018-06-01,54.0,
8104201,2018-07-01,46.0,19.5
8104201,2018-08-01,36.0,16.75
8104201,2018-09-01,61.0,19.0
8104201,2018-10-01,64.0,22.17
8104201,2018-11-01,83.0,21.38
8104201,2018-12-01,64.0,25.58
8104201,2019-01-01,87.0,24.37
8104201,2019-02-01,72.0,24.75
8104201,2019-03-01,70.0,22.21
8104201,2019-04-01,62.0,21.58
8104201,2019-05-01,48.0,22.0
8104201,2019-06-01,48.0,19.75
8104201,2019-07-01,38.0,20.43
8104201,2019-08-01,40.0,14.57
8104201,2019-09-01,58.0,23.7
8104201,2019-10-01,72.0,19.24
8104201,2019-11-01,77.0,21.56
8104201,2019-12-01,91.0,23.67
8104201,2020-01-01,59.0,24.65
8104201,2020-02-01,74.0,23.18
8104201,2020-03-01,68.0,18.89
8104201,2020-04-01,88.0,16.48
8104201,2020-05-01,58.0,22.38
8104201,2020-06-01,45.0,16.8
8104201,2020-07-01,40.0,13.2
8104201,2020-08-01,50.0,19.44
8104201,2020-09-01,70.0,21.14
8104201,2020-10-01,63.0,18.91
8104201,2020-11-01,76.0,20.15
8104201,2020-12-01,64.0,20.77
8104201,2021-01-01,67.0,22.0
8104201,2021-02-01,76.0,24.1
8104201,2021-03-01,70.0,25.23
8104201,2021-04-01,55.0,17.88
8104201,2021-05-01,61.0,23.95
8104201,2021-06-01,43.0,20.42
8104201,2021-07-01,46.0,18.57
8104201,2021-08-01,36.0,17.86
8104201,2021-09-01,53.0,15.0
8104201,2021-10-01,58.0,11.0
8104201,2021-11-01,70.0,26.84
8104201,2021-12-01,70.0,24.69
8104201,2022-01-01,84.0,24.59
8104201,2022-02-01,77.0,19.41
8104201,2022-03-01,61.0,22.04
8104201,2022-04-01,74.0,23.47
8104201,2022-05-01,44.0,17.0
8104201,2022-06-01,49.0,15.43
8104201,2022-07-01,45.0,21.25
8104201,2022-08-01,48.0,9.2
8104201,2022-09-01,58.0,23.56
8104201,2022-10-01,49.0,17.43
8104201,2022-11-01,75.0,23.92
8104201,2022-12-01,81.0,18.12
8104201,2023-01-01,92.0,19.32
8104201,2023-02-01,60.0,18.52
8104201,2023-03-01,70.0,19.33
8104201,2023-04-01,52.0,18.8
8104201,2023-05-01,57.0,20.8
8104201,2023-06-01,49.0,14.6
8104201,2023-07-01,43.0,12.8
8104201,2023-08-01,57.0,20.91
8104201,2023-09-01,73.0,20.38
8104201,2023-10-01,57.0,20.71
8104201,2023-11-01,89.0,22.3
8104201,2023-12-01,50.0,21.06
8104201,2024-01-01,87.0,23.7
8104201,2024-02-01,81.0,27.7
8104201,2024-03-01,68.0,18.38
8104201,2024-04-01,62.0,18.67
8104201,2024-05-01,43.0,14.53
8104201,2024-06-01,44.0,19.45
8104201,2024-07-01,36.0,21.25
8104201,2024-08-01,40.0,20.17
8104201,2024-09-01,42.0,13.12
8104201,2024-10-01,54.0,26.4
8104201,2024-11-01,72.0,23.46
8104201,2024-12-01,97.0,22.78
8104201,2025-01-01,70.0,26.26
8104201,2025-02-01,66.0,24.96
8104201,2025-03-01,69.0,23.17
8104201,2025-04-01,63.0,20.05
8104201,2025-05-01,63.0,13.88
8104201,2025-06-01,56.0,21.14
8104201,2025-07-01,54.0,26.78
8104201,2025-08-01,40.0,17.78
8104201,2025-09-01,63.0,25.38
8104201,2025-10-01,52.0,18.95
8104201,2025-11-01,61.0,24.04
8104201,2025-12-01,103.0,24.68
8104295,2010-07-01,35.0,23.1
8104295,2010-08-01,39.0,26.83
8104295,2010-09-01,43.0,20.82
8104295,2010-10-01,50.0,27.06
8104295,2010-11-01,50.0,17.57
8104295,2010-12-01,63.0,18.47
8104295,2011-01-01,56.0,26.08
8104295,2011-02-01,50.0,27.27
8104295,2011-03-01,46.0,25.26
8104295,2011-04-01,56.0,23.06
8104295,2011-05-01,44.0,14.73
8104295,2011-06-01,39.0,19.4
8104295,2011-07-01,59.0,27.0
8104295,2011-08-01,50.0,19.83
8104295,2011-09-01,44.0,25.3
8104295,2011-10-01,48.0,23.67
8104295,2011-11-01,48.0,28.23
8104295,2011-12-01,59.0,25.33
8104295,2012-01-01,48.0,27.92
8104295,2012-02-01,44.0,26.7
8104295,2012-03-01,52.0,28.27
8104295,2012-04-01,54.0,25.43
8104295,2012-05-01,52.0,22.21
8104295,2012-06-01,41.0,17.57
8104295,2012-07-01,43.0,28.5
8104295,2012-08-01,41.0,26.75
8104295,2012-09-01,48.0,20.91
8104295,2012-10-01,50.0,25.58
8104295,2012-11-01,56.0,23.9
8104295,2012-12-01,50.0,23.89
8104295,2013-01-01,61.0,27.62
8104295,2013-02-01,57.0,26.75
8104295,2013-03-01,43.0,16.54
8104295,2013-04-01,48.0,24.86
8104295,2013-05-01,44.0,17.88
8104295,2013-06-01,43.0,21.75
8104295,2013-07-01,37.0,26.43
8104295,2013-08-01,43.0,31.0
8104295,2013-09-01,48.0,17.0
8104295,2013-10-01,46.0,22.1
8104295,2013-11-01,48.0,26.4
8104295,2013-12-01,44.0,26.0
8104295,2014-01-01,50.0,26.0
8104295,2014-02-01,50.0,22.36
8104295,2014-03-01,56.0,23.35
8104295,2014-04-01,52.0,18.33
8104295,2014-05-01,39.0,16.0
8104295,2014-06-01,46.0,28.89
8104295,2014-07-01,61.0,19.2
8104295,2014-08-01,37.0,19.25
8104295,2014-09-01,44.0,27.09
8104295,2014-10-01,41.0,21.33
8104295,2014-11-01,57.0,20.77
8104295,2014-12-01,56.0,26.36
8104295,2015-01-01,52.0,26.79
8104295,2015-02-01,57.0,26.69
8104295,2015-03-01,57.0,27.18
8104295,2015-04-01,50.0,23.47
8104295,2015-05-01,50.0,27.61
8104295,2015-06-01,41.0,24.93
8104295,2015-07-01,41.0,25.33
8104295,2015-08-01,56.0,26.6
8104295,2015-09-01,41.0,24.5
8104295,2015-10-01,54.0,27.42
8104295,2015-11-01,50.0,26.0
8104295,2015-12-01,46.0,22.62
8104295,2016-01-01,52.0,22.27
8104295,2016-02-01,48.0,22.62
8104295,2016-03-01,56.0,26.2
8104295,2016-04-01,57.0,27.23
8104295,2016-05-01,44.0,22.9
8104295,2016-06-01,44.0,17.57
8104295,2016-07-01,41.0,26.14
8104295,2016-08-01,46.0,27.17
8104295,2016-09-01,52.0,29.0
8104295,2016-10-01,48.0,21.67
8104295,2016-11-01,41.0,28.12
8104295,2016-12-01,57.0,29.11
8104295,2017-01-01,57.0,19.79
8104295,2017-02-01,46.0,20.55
8104295,2017-03-01,48.0,25.06
8104295,2017-04-01,39.0,31.6
8104295,2017-05-01,48.0,20.86
8104295,2017-06-01,43.0,25.22
8104295,2017-07-01,41.0,25.6
8104295,2017-08-01,37.0,28.0
8104295,2017-09-01,37.0,26.0
8104295,2017-10-01,46.0,22.47
8104295,2017-11-01,50.0,23.38
8104295,2017-12-01,48.0,25.0
8104295,2018-01-01,52.0,26.17
8104295,2018-02-01,46.0,27.71
8104295,2018-03-01,56.0,13.76
8104295,2018-04-01,48.0,24.33
8104295,2018-05-01,53.0,25.0
8104295,2018-06-01,44.0,28.14
8104295,2018-07-01,37.0,26.44
8104295,2018-08-01,36.0,31.33
8104295,2018-09-01,47.0,26.11
8104295,2018-10-01,55.0,24.67
8104295,2018-11-01,61.0,24.5
8104295,2018-12-01,45.0,30.38
8104295,2019-01-01,48.0,25.82
8104295,2019-02-01,54.0,25.94
8104295,2019-03-01,51.0,24.82
8104295,2019-04-01,57.0,24.69
8104295,2019-05-01,44.0,23.1
8104295,2019-06-01,49.0,19.22
8104295,2019-07-01,39.0,25.0
8104295,2019-08-01,66.0,24.12
8104295,2019-09-01,51.0,27.38
8104295,2019-10-01,49.0,26.17
8104295,2019-11-01,54.0,29.06
8104295,2019-12-01,54.0,26.96
8104295,2020-01-01,48.0,27.93
8104295,2020-02-01,56.0,24.43
8104295,2020-03-01,58.0,25.06
8104295,2020-04-01,52.0,23.71
8104295,2020-05-01,61.0,26.0
8104295,2020-08-01,47.0,24.75
8104295,2020-09-01,54.0,21.6
8104295,2020-10-01,58.0,26.54
8104295,2020-11-01,61.0,24.15
8104295,2020-12-01,58.0,23.6
8104295,2021-01-01,39.0,23.7
8104295,2021-02-01,52.0,26.0
8104295,2021-03-01,55.0,25.62
8104295,2021-04-01,42.0,10.0
8104295,2021-05-01,48.0,20.83
8104295,2021-06-01,49.0,25.43
8104295,2021-07-01,34.0,26.57
8104295,2021-08-01,34.0,29.5
8104295,2021-09-01,42.0,23.5
8104295,2021-10-01,55.0,13.4
8104295,2021-11-01,48.0,26.25
8104295,2021-12-01,57.0,28.0
8104295,2022-01-01,53.0,25.54
8104295,2022-02-01,46.0,27.54
8104295,2022-03-01,56.0,26.12
8104295,2022-04-01,53.0,24.08
8104295,2022-05-01,47.0,25.83
8104295,2022-06-01,42.0,19.33
8104295,2022-07-01,41.0,24.6
8104295,2022-08-01,37.0,22.33
8104295,2022-09-01,61.0,21.86
8104295,2022-10-01,39.0,20.0
8104295,2022-11-01,52.0,26.31
8104295,2022-12-01,90.0,15.0
8104295,2023-01-01,39.0,20.18
8104295,2023-02-01,57.0,27.67
8104295,2023-03-01,52.0,24.64
8104295,2023-04-01,51.0,25.92
8104295,2023-05-01,50.0,22.88
8104295,2023-06-01,43.0,13.43
8104295,2023-07-01,39.0,22.0
8104295,2023-08-01,40.0,20.64
8104295,2023-09-01,43.0,23.0
8104295,2023-10-01,54.0,18.75
8104295,2023-11-01,54.0,23.27
8104295,2023-12-01,85.0,26.0
8104295,2024-01-01,64.0,22.23
8104295,2024-02-01,58.0,22.92
8104295,2024-03-01,50.0,17.75
8104295,2024-04-01,52.0,18.44
8104295,2024-05-01,41.0,19.71
8104295,2024-06-01,44.0,23.5
8104295,2024-07-01,36.0,20.86
8104295,2024-08-01,47.0,11.6
8104295,2024-09-01,35.0,19.0
8104295,2024-10-01,46.0,21.0
8104295,2024-11-01,55.0,23.53
8104295,2024-12-01,69.0,23.5
8104295,2025-01-01,45.0,25.08
8104295,2025-02-01,47.0,25.92
8104295,2025-03-01,50.0,25.8
8104295,2025-04-01,59.0,23.0
8104295,2025-05-01,53.0,19.73
8104295,2025-06-01,43.0,19.15
8104295,2025-07-01,44.0,22.44
8104295,2025-08-01,40.0,22.33
8104295,2025-09-01,39.0,28.38
8104295,2025-10-01,41.0,20.5
8104295,2025-11-01,43.0,26.67
8104295,2025-12-01,62.0,24.31
8104901,2012-06-01,57.0,20.9
8104901,2012-07-01,59.0,24.05
8104901,2012-08-01,52.0,20.33
8104901,2012-09-01,85.0,18.95
8104901,2012-10-01,69.0,21.6
8104901,2012-11-01,67.0,20.45
8104901,2012-12-01,76.0,21.45
8104901,2013-01-01,111.0,26.17
8104901,2013-02-01,80.0,18.05
8104901,2013-03-01,69.0,18.05
8104901,2013-04-01,78.0,19.52
8104901,2013-05-01,91.0,19.48
8104901,2013-06-01,70.0,21.28
8104901,2013-07-01,52.0,20.65
8104901,2013-08-01,54.0,23.75
8104901,2013-09-01,69.0,21.04
8104901,2013-10-01,72.0,23.05
8104901,2013-11-01,93.0,23.56
8104901,2013-12-01,69.0,24.72
8104901,2014-01-01,102.0,23.43
8104901,2014-02-01,85.0,22.58
8104901,2014-03-01,111.0,20.9
8104901,2014-04-01,91.0,21.74
8104901,2014-05-01,59.0,17.73
8104901,2014-06-01,56.0,20.29
8104901,2014-07-01,93.0,20.22
8104901,2014-08-01,54.0,20.86
8104901,2014-09-01,69.0,24.52
8104901,2014-10-01,61.0,18.79
8104901,2014-11-01,85.0,22.92
8104901,2014-12-01,72.0,22.85
8104901,2015-01-01,85.0,25.96
8104901,2015-02-01,96.0,25.04
8104901,2015-03-01,76.0,24.34
8104901,2015-04-01,72.0,23.92
8104901,2015-05-01,72.0,20.54
8104901,2015-06-01,65.0,21.19
8104901,2015-07-01,48.0,20.86
8104901,2015-08-01,52.0,17.72
8104901,2015-09-01,69.0,19.82
8104901,2015-10-01,95.0,24.24
8104901,2015-11-01,89.0,23.69
8104901,2015-12-01,82.0,22.19
8104901,2016-01-01,72.0,21.19
8104901,2016-02-01,89.0,22.62
8104901,2016-03-01,74.0,22.8
8104901,2016-04-01,82.0,22.48
8104901,2016-05-01,57.0,18.75
8104901,2016-06-01,67.0,22.3
8104901,2016-07-01,56.0,21.46
8104901,2016-08-01,63.0,20.96
8104901,2016-09-01,63.0,23.09
8104901,2016-10-01,91.0,21.17
8104901,2016-11-01,63.0,19.04
8104901,2016-12-01,100.0,23.89
8104901,2017-01-01,85.0,21.27
8104901,2017-02-01,128.0,21.33
8104901,2017-03-01,102.0,23.63
8104901,2017-04-01,63.0,18.14
8104901,2017-05-01,63.0,17.5
8104901,2017-06-01,67.0,20.62
8104901,2017-07-01,57.0,21.05
8104901,2017-08-01,56.0,22.12
8104901,2017-09-01,65.0,19.43
8104901,2017-10-01,74.0,22.25
8104901,2017-11-01,83.0,21.15
8104901,2017-12-01,76.0,26.11
8104901,2018-01-01,98.0,20.93
8104901,2018-02-01,76.0,23.54
8104901,2018-03-01,76.0,16.57
8104901,2018-04-01,80.0,19.57
8104901,2018-05-01,61.0,20.39
8104901,2018-06-01,67.0,17.79
8104901,2018-07-01,65.0,20.12
8104901,2018-08-01,48.0,21.83
8104901,2018-09-01,76.0,17.54
8104901,2018-10-01,72.0,19.64
8104901,2018-11-01,100.0,22.69
8104901,2018-12-01,72.0,27.07
8104901,2019-01-01,111.0,24.89
8104901,2019-02-01,89.0,27.93
8104901,2019-03-01,78.0,23.68
8104901,2019-04-01,76.0,23.62
8104901,2019-05-01,65.0,22.35
8104901,2019-06-01,72.0,21.68
8104901,2019-07-01,61.0,23.33
8104901,2019-08-01,48.0,21.41
8104901,2019-09-01,102.0,20.27
8104901,2019-10-01,98.0,23.39
8104901,2019-11-01,96.0,25.21
8104901,2019-12-01,109.0,24.57
8104901,2020-01-01,74.0,26.44
8104901,2020-02-01,91.0,23.0
8104901,2020-03-01,78.0,21.07
8104901,2020-04-01,96.0,18.66
8104901,2020-05-01,72.0,24.87
8104901,2020-06-01,58.0,16.5
8104901,2020-07-01,52.0,18.05
8104901,2020-08-01,63.0,20.81
8104901,2020-09-01,87.0,21.07
8104901,2020-10-01,72.0,20.91
8104901,2020-11-01,72.0,21.04
8104901,2020-12-01,78.0,20.7
8104901,2021-01-01,78.0,24.75
8104901,2021-02-01,87.0,24.86
8104901,2021-03-01,85.0,25.67
8104901,2021-04-01,74.0,19.1
8104901,2021-05-01,75.0,22.45
8104901,2021-06-01,68.0,24.04
8104901,2021-07-01,59.0,17.52
8104901,2021-08-01,52.0,21.06
8104901,2021-09-01,65.0,23.08
8104901,2021-10-01,72.0,14.06
8104901,2021-11-01,63.0,26.88
8104901,2021-12-01,84.0,25.41
8104901,2022-01-01,99.0,27.56
8104901,2022-02-01,95.0,22.2
8104901,2022-03-01,88.0,23.65
8104901,2022-04-01,84.0,22.81
8104901,2022-05-01,58.0,18.07
8104901,2022-06-01,62.0,20.35
8104901,2022-07-01,71.0,23.58
8104901,2022-08-01,61.0,17.95
8104901,2022-09-01,91.0,23.12
8104901,2022-10-01,58.0,19.36
8104901,2022-11-01,80.0,25.71
8104901,2022-12-01,99.0,20.28
8104901,2023-01-01,102.0,23.11
8104901,2023-02-01,82.0,20.25
8104901,2023-03-01,74.0,22.0
8104901,2023-04-01,74.0,23.77
8104901,2023-05-01,73.0,19.57
8104901,2023-06-01,64.0,16.33
8104901,2023-07-01,54.0,19.38
8104901,2023-08-01,54.0,21.74
8104901,2023-09-01,85.0,17.47
8104901,2023-10-01,77.0,24.87
8104901,2023-11-01,69.0,23.67
8104901,2023-12-01,104.0,21.88
8104901,2024-01-01,88.0,23.71
8104901,2024-02-01,102.0,23.38
8104901,2024-03-01,81.0,20.22
8104901,2024-04-01,78.0,20.45
8104901,2024-05-01,54.0,13.04
8104901,2024-06-01,57.0,21.63
8104901,2024-07-01,49.0,20.09
8104901,2024-08-01,66.0,22.41
8104901,2024-09-01,50.0,15.52
8104901,2024-10-01,69.0,23.62
8104901,2024-11-01,83.0,24.7
8104901,2024-12-01,94.0,20.91
8104901,2025-01-01,73.0,27.69
8104901,2025-02-01,83.0,25.85
8104901,2025-03-01,68.0,22.59
8104901,2025-04-01,83.0,21.82
8104901,2025-05-01,73.0,19.52
8104901,2025-06-01,73.0,21.25
8104901,2025-07-01,58.0,24.42
8104901,2025-08-01,59.0,17.7
8104901,2025-09-01,58.0,24.29
8104901,2025-10-01,71.0,19.96
8104901,2025-11-01,87.0,24.54
8104901,2025-12-01,100.0,25.27
8104905,2022-09-01,67.0,23.86
8104905,2022-10-01,43.0,14.45
8104905,2022-11-01,56.0,24.35
8104905,2022-12-01,69.0,21.12
8104905,2023-01-01,59.0,19.89
8104905,2023-02-01,57.0,17.95
8104905,2023-03-01,68.0,19.52
8104905,2023-04-01,51.0,24.7
8104905,2023-05-01,59.0,21.62
8104905,2023-06-01,49.0,15.08
8104905,2023-07-01,35.0,12.33
8104905,2023-08-01,39.0,27.0
8104905,2023-09-01,61.0,14.12
8104905,2023-10-01,62.0,26.44
8104905,2023-11-01,52.0,24.75
8104905,2023-12-01,59.0,
8104905,2024-01-01,68.0,
8104905,2024-02-01,65.0,
8104905,2024-03-01,49.0,
8104905,2024-04-01,60.0,
8104905,2024-05-01,43.0,
8104905,2024-06-01,38.0,
8104905,2024-07-01,32.0,
8104905,2024-08-01,48.0,23.0
8104905,2024-09-01,43.0,12.44
8104905,2024-10-01,52.0,25.82
8104905,2024-11-01,56.0,25.9
8104905,2024-12-01,62.0,23.56
8104905,2025-01-01,56.0,23.05
8104905,2025-02-01,60.0,23.96
8104905,2025-03-01,61.0,22.84
8104905,2025-04-01,64.0,27.0
8104905,2025-05-01,53.0,18.14
8104905,2025-06-01,43.0,24.17
8104905,2025-07-01,42.0,24.2
8104905,2025-08-01,45.0,22.0
8104905,2025-09-01,41.0,23.0
8104905,2025-10-01,58.0,16.43
8104905,2025-11-01,52.0,23.28
8104905,2025-12-01,57.0,22.7
8104935,2006-01-01,89.0,26.56
8104935,2007-08-01,70.0,24.11
8104935,2007-09-01,59.0,25.79
8104935,2007-10-01,50.0,23.15
8104935,2007-11-01,65.0,23.15
8104935,2007-12-01,70.0,21.5
8104935,2008-01-01,52.0,21.75
8104935,2008-02-01,59.0,22.0
8104935,2008-03-01,57.0,26.81
8104935,2008-04-01,74.0,20.06
8104935,2008-05-01,52.0,21.0
8104935,2008-06-01,54.0,26.88
8104935,2008-07-01,54.0,19.58
8104935,2008-08-01,48.0,23.1
8104935,2008-09-01,50.0,24.36
8104935,2008-10-01,59.0,22.0
8104935,2008-11-01,67.0,24.38
8104935,2008-12-01,69.0,21.61
8104935,2009-01-01,59.0,24.82
8104935,2009-02-01,59.0,25.11
8104935,2009-03-01,61.0,20.65
8104935,2009-04-01,63.0,23.25
8104935,2009-05-01,59.0,23.44
8104935,2009-06-01,50.0,17.57
8104935,2009-07-01,41.0,21.14
8104935,2009-08-01,52.0,20.3
8104935,2009-09-01,54.0,19.9
8104935,2009-10-01,48.0,21.27
8104935,2009-11-01,54.0,27.36
8104935,2009-12-01,59.0,25.35
8104935,2010-01-01,74.0,23.29
8104935,2010-02-01,56.0,21.25
8104935,2010-03-01,59.0,22.19
8104935,2010-04-01,57.0,16.6
8104935,2010-05-01,52.0,23.39
8104935,2010-06-01,50.0,25.45
8104935,2010-07-01,50.0,25.91
8104935,2010-08-01,37.0,18.86
8104935,2010-09-01,44.0,23.65
8104935,2010-10-01,56.0,25.24
8104935,2010-11-01,63.0,20.62
8104935,2010-12-01,72.0,21.33
8104935,2011-01-01,59.0,27.07
8104935,2011-02-01,56.0,27.0
8104935,2011-03-01,72.0,24.09
8104935,2011-04-01,52.0,20.16
8104935,2011-05-01,57.0,11.0
8104935,2011-06-01,46.0,19.78
8104935,2011-07-01,50.0,24.31
8104935,2011-08-01,63.0,15.1
8104935,2011-09-01,46.0,26.38
8104935,2011-10-01,50.0,18.0
8104935,2011-11-01,56.0,21.14
8104935,2011-12-01,63.0,26.54
8104935,2012-01-01,54.0,25.75
8104935,2012-02-01,52.0,26.41
8104935,2012-03-01,63.0,21.94
8104935,2012-04-01,57.0,23.53
8104935,2012-05-01,48.0,22.5
8104935,2012-06-01,44.0,18.36
8104935,2012-07-01,43.0,23.9
8104935,2012-08-01,43.0,26.57
8104935,2012-09-01,52.0,21.08
8104935,2012-10-01,50.0,20.6
8104935,2012-11-01,59.0,20.21
8104935,2012-12-01,57.0,20.41
8104935,2013-01-01,76.0,28.39
8104935,2013-02-01,70.0,17.89
8104935,2013-03-01,57.0,14.36
8104935,2013-04-01,52.0,22.06
8104935,2013-05-01,50.0,19.06
8104935,2013-06-01,57.0,20.0
8104935,2013-07-01,61.0,22.17
8104935,2013-08-01,43.0,22.27
8104935,2013-09-01,54.0,26.3
8104935,2013-10-01,48.0,26.15
8104935,2013-11-01,69.0,24.44
8104935,2013-12-01,50.0,26.4
8104935,2014-01-01,65.0,23.33
8104935,2014-02-01,54.0,21.57
8104935,2014-03-01,70.0,22.38
8104935,2014-04-01,52.0,21.05
8104935,2014-05-01,52.0,25.45
8104935,2014-06-01,41.0,19.0
8104935,2014-07-01,78.0,19.64
8104935,2014-08-01,39.0,13.0
8104935,2014-09-01,48.0,20.2
8104935,2014-10-01,56.0,14.15
8104935,2014-11-01,59.0,19.69
8104935,2014-12-01,65.0,23.81
8104935,2015-01-01,74.0,24.33
8104935,2015-02-01,59.0,24.69
8104935,2015-03-01,61.0,24.62
8104935,2015-04-01,63.0,23.17
8104935,2015-05-01,57.0,25.35
8104935,2015-06-01,43.0,23.08
8104935,2015-07-01,41.0,22.6
8104935,2015-08-01,46.0,19.38
8104935,2015-09-01,50.0,20.78
8104935,2015-10-01,67.0,20.88
8104935,2015-11-01,43.0,26.0
8104935,2015-12-01,54.0,20.5
8104935,2016-01-01,65.0,25.29
8104935,2016-02-01,74.0,23.24
8104935,2016-03-01,61.0,24.8
8104935,2016-04-01,76.0,22.48
8104935,2016-05-01,50.0,21.29
8104935,2016-06-01,44.0,24.12
8104935,2016-07-01,57.0,24.86
8104935,2016-08-01,41.0,20.92
8104935,2016-09-01,41.0,22.5
8104935,2016-10-01,52.0,21.58
8104935,2016-11-01,46.0,23.29
8104935,2016-12-01,61.0,23.93
8104935,2017-01-01,59.0,20.87
8104935,2017-02-01,72.0,23.0
8104935,2017-03-01,74.0,26.04
8104935,2017-04-01,50.0,23.86
8104935,2017-05-01,50.0,17.0
8104935,2017-06-01,57.0,21.19
8104935,2017-07-01,56.0,24.0
8104935,2017-08-01,43.0,21.62
8104935,2017-09-01,46.0,24.0
8104935,2017-10-01,65.0,22.58
8104935,2017-11-01,56.0,26.13
8104935,2017-12-01,65.0,24.33
8104935,2018-01-01,74.0,24.15
8104935,2018-02-01,57.0,24.88
8104935,2018-03-01,63.0,14.78
8104935,2018-04-01,57.0,22.76
8104935,2018-05-01,65.0,23.12
8104935,2018-06-01,49.0,21.18
8104935,2018-07-01,41.0,21.12
8104935,2018-08-01,37.0,22.73
8104935,2018-09-01,49.0,16.38
8104935,2018-10-01,60.0,20.2
8104935,2018-11-01,77.0,19.47
8104935,2018-12-01,52.0,26.47
8104935,2019-01-01,63.0,23.85
8104935,2019-02-01,63.0,26.53
8104935,2019-03-01,54.0,24.48
8104935,2019-04-01,70.0,22.41
8104935,2019-05-01,50.0,19.62
8104935,2019-06-01,44.0,24.8
8104935,2019-07-01,59.0,20.09
8104935,2019-08-01,49.0,21.9
8104935,2019-09-01,52.0,21.9
8104935,2019-10-01,77.0,19.45
8104935,2019-11-01,75.0,23.79
8104935,2019-12-01,62.0,22.09
8104935,2020-06-01,47.0,18.12
8104935,2020-07-01,39.0,12.88
8104935,2020-08-01,48.0,20.0
8104935,2020-09-01,64.0,21.85
8104935,2020-10-01,52.0,21.94
8104935,2020-11-01,61.0,22.71
8104935,2020-12-01,68.0,20.57
8104935,2021-01-01,50.0,24.86
8104935,2021-02-01,66.0,23.33
8104935,2021-03-01,64.0,23.83
8104935,2021-04-01,52.0,19.29
8104935,2021-05-01,80.0,27.11
8104935,2021-06-01,46.0,22.32
8104935,2021-07-01,64.0,19.36
8104935,2021-08-01,37.0,24.5
8104935,2021-09-01,48.0,20.92
8104935,2021-10-01,57.0,12.67
8104935,2021-11-01,47.0,24.18
8104935,2021-12-01,66.0,27.47
8104935,2022-01-01,75.0,26.64
8104935,2022-02-01,62.0,22.78
8104935,2022-03-01,60.0,23.94
8104935,2022-04-01,60.0,24.79
8104935,2022-05-01,43.0,21.17
8104935,2022-06-01,45.0,16.18
8104935,2022-07-01,50.0,22.53
8104935,2022-08-01,48.0,15.33
8104935,2022-09-01,56.0,25.12
8104935,2022-10-01,44.0,16.85
8104935,2022-11-01,64.0,25.71
8104935,2022-12-01,74.0,18.95
8104935,2023-01-01,53.0,20.28
8104935,2023-02-01,76.0,25.82
8104935,2023-03-01,58.0,19.38
8104935,2023-04-01,52.0,23.17
8104935,2023-05-01,64.0,23.55
8104935,2023-06-01,45.0,10.57
8104935,2023-07-01,38.0,14.2
8104935,2023-08-01,40.0,22.44
8104935,2023-09-01,66.0,17.0
8104935,2023-10-01,54.0,15.86
8104935,2023-11-01,56.0,25.33
8104935,2023-12-01,93.0,26.2
8104935,2024-01-01,68.0,23.82
8104935,2024-02-01,61.0,24.38
8104935,2024-03-01,59.0,21.05
8104935,2024-04-01,57.0,20.83
8104935,2024-05-01,43.0,11.82
8104935,2024-06-01,44.0,23.69
8104935,2024-07-01,37.0,25.67
8104935,2024-08-01,40.0,20.25
8104935,2024-09-01,36.0,15.67
8104935,2024-10-01,57.0,26.38
8104935,2024-11-01,54.0,23.81
8104935,2024-12-01,84.0,19.64
8104935,2025-01-01,54.0,26.65
8104935,2025-02-01,60.0,24.33
8104935,2025-03-01,56.0,25.63
8104935,2025-04-01,64.0,25.79
8104935,2025-05-01,56.0,13.79
8104935,2025-06-01,46.0,24.67
8104935,2025-07-01,44.0,24.0
