station_id,hw_group,start_date,end_date,duration_days,mean_anomaly,max_anomaly
8104901,36441,2024-02-09,2024-02-15,7,5.746703296703297,10.807692307692307
8104901,36445,2024-02-26,2024-02-28,3,8.328632478632478,13.4
8104901,36447,2024-03-02,2024-03-07,6,7.444794094794095,12.26923076923077
8104901,36453,2024-03-16,2024-03-19,4,5.014772727272727,5.3
8104901,36457,2024-03-27,2024-03-29,3,6.708119658119657,8.966666666666667
8104901,36469,2024-05-15,2024-05-20,6,4.453846153846154,5.399999999999999
8104901,36471,2024-05-22,2024-05-25,4,4.590544871794871,6.661538461538461
8104901,36475,2024-06-03,2024-06-07,5,4.442692307692307,5.300000000000001
8104901,36479,2024-06-18,2024-06-21,4,4.835714285714285,8.614285714285712
8104901,36483,2024-07-08,2024-07-10,3,3.2547619047619043,3.7714285714285687
8104901,36485,2024-07-13,2024-07-15,3,2.7642857142857147,4.064285714285713
8104901,36501,2024-09-17,2024-09-21,5,2.7241758241758243,4.192307692307692
8104901,36509,2024-10-04,2024-10-06,3,3.35079365079365,3.87142857142857
8104901,36521,2024-11-16,2024-11-26,10,4.13445054945055,6.107692307692307
8104901,36531,2024-12-29,2025-01-03,6,6.924084249084249,11.028571428571428
8104901,36533,2025-01-07,2025-01-11,5,3.2516666666666665,5.96923076923077
8104901,36541,2025-02-25,2025-03-01,5,4.327564102564103,6.776923076923077
8104901,36545,2025-03-15,2025-03-22,8,6.350174825174825,10.045454545454545
8104901,36563,2025-05-05,2025-05-08,4,3.3038461538461545,4.746153846153847
8104901,36581,2025-08-11,2025-08-13,3,4.346336996336997,5.7214285714285715
8104901,36589,2025-10-04,2025-10-06,3,2.884126984126984,4.416666666666666
8104901,36591,2025-10-20,2025-10-22,3,2.9386446886446893,3.307142857142857
8104901,36605,2025-12-19,2025-12-21,3,5.752380952380952,11.2
8104905,36651,2022-10-13,2022-10-18,5,4.508333333333334,6.1
8104905,36653,2022-10-23,2022-10-27,5,4.325,6.424999999999999
8104905,36657,2022-11-01,2022-11-07,7,5.625,7.875
8104905,36659,2022-11-10,2022-11-14,5,3.9,5.699999999999999
8104905,36663,2022-12-03,2022-12-09,5,4.875,7.2749999999999995
8104905,36667,2022-12-21,2022-12-24,4,5.06875,10.975
8104905,36669,2022-12-30,2023-01-01,3,4.7861111111111105,8.0
8104905,36671,2023-01-03,2023-01-07,5,4.693333333333333,5.433333333333334
8104905,36675,2023-01-15,2023-01-18,4,3.975,5.2
8104905,36677,2023-01-20,2023-01-24,5,4.206666666666666,5.133333333333333
8104905,36685,2023-02-08,2023-02-10,3,3.5777777777777775,4.866666666666666
8104905,36689,2023-02-19,2023-02-22,4,3.2625,4.45
8104905,36725,2023-09-05,2023-09-13,9,3.548148148148148,4.933333333333332
8104905,36731,2023-10-07,2023-10-10,3,3.6666666666666665,5.5249999999999995
8104905,36735,2023-10-26,2023-10-28,3,5.2,6.975
8104905,36743,2023-12-08,2023-12-13,5,4.158333333333333,7.15
8104905,36747,2023-12-18,2023-12-20,3,3.766666666666667,6.875
8104905,36749,2023-12-24,2023-12-28,5,6.83,9.3
8104905,36765,2024-02-01,2024-02-06,6,4.55,6.533333333333334
8104905,36767,2024-02-09,2024-02-12,4,6.008333333333333,9.2
8104905,36771,2024-02-26,2024-02-28,3,6.211111111111111,8.333333333333334
8104905,36777,2024-03-27,2024-03-29,3,4.188888888888889,5.8999999999999995
8104905,36785,2024-05-17,2024-05-20,4,3.8583333333333334,4.6
8104905,36787,2024-05-22,2024-05-25,4,3.9333333333333327,5.333333333333332
8104905,36791,2024-06-03,2024-06-07,5,3.0266666666666664,3.933333333333332
8104905,36793,2024-06-18,2024-06-22,5,3.5666666666666673,6.666666666666668
8104905,36801,2024-09-18,2024-09-22,5,3.108333333333334,3.9666666666666686
8104905,36815,2024-11-19,2024-11-25,6,4.883333333333334,6.025
8104905,36825,2024-12-29,2024-12-31,3,3.233333333333333,4.425000000000001
8104905,36839,2025-02-24,2025-02-26,3,6.222222222222222,9.866666666666667
8104905,36845,2025-03-20,2025-03-22,3,4.044444444444444,4.5
8104905,36847,2025-04-25,2025-04-28,3,3.2000000000000006,3.7
8104905,36861,2025-08-11,2025-08-13,3,2.944444444444444,3.6999999999999993
8104935,37263,2010-01-02,2010-01-07,6,6.445175438596491,10.06842105263158
8104935,37267,2010-01-19,2010-01-21,3,4.0170507969269575,4.5777777777777775
8104935,37269,2010-01-25,2010-01-28,4,9.803947368421053,13.378947368421052
8104935,37271,2010-02-08,2010-02-15,8,6.195906432748538,9.55
8104935,37273,2010-02-17,2010-03-08,20,6.3875292397660814,9.057894736842105
8104935,37275,2010-03-14,2010-03-20,7,5.560902255639099,8.436842105263159
8104935,37277,2010-03-22,2010-03-25,4,4.1723684210526315,6.7368421052631575
8104935,37279,2010-03-29,2010-04-10,13,6.202699055330634,11.644444444444446
8104935,37283,2010-04-20,2010-04-24,5,3.2485999312005505,3.931578947368421
8104935,37285,2010-04-30,2010-05-05,6,5.60448343079922,8.299999999999999
8104935,37291,2010-05-23,2010-05-25,3,7.1614035087719285,8.91578947368421
8104935,37295,2010-06-18,2010-06-22,5,3.3268947368421053,4.189473684210526
8104935,37299,2010-07-08,2010-07-10,3,4.806228070175439,6.280000000000001
8104935,37313,2010-08-29,2010-09-03,6,7.9073879142300205,10.322222222222223
8104935,37319,2010-09-28,2010-10-01,4,5.626644736842106,6.5649999999999995
8104935,37321,2010-10-26,2010-10-28,3,5.420370370370371,6.7
8104935,37333,2010-12-02,2010-12-06,5,5.118,7.89
8104935,37335,2010-12-12,2010-12-14,3,8.229122807017545,15.047368421052632
8104935,37337,2010-12-20,2010-12-23,4,3.7952485380116956,5.4
8104935,37339,2010-12-31,2011-01-03,4,7.110526315789474,10.063157894736843
8104935,37341,2011-01-08,2011-01-11,4,4.251315789473685,6.821052631578948
8104935,37347,2011-02-06,2011-02-08,3,3.9701754385964914,5.126315789473685
8104935,37351,2011-02-17,2011-02-19,3,3.6614035087719294,4.063157894736841
8104935,37353,2011-03-05,2011-03-07,3,5.7105263157894735,9.021052631578947
8104935,37355,2011-03-11,2011-03-13,3,4.505263157894737,5.08421052631579
8104935,37365,2011-04-28,2011-05-02,5,3.701169590643275,6.661111111111111
8104935,37371,2011-05-29,2011-05-31,3,2.997563352826512,4.278947368421054
8104935,37373,2011-06-07,2011-06-09,3,2.657309941520468,2.9421052631578952
8104935,37383,2011-07-21,2011-07-23,3,3.3666666666666685,3.580000000000002
8104935,37393,2011-09-23,2011-09-26,4,6.0249999999999995,8.61
8104935,37399,2011-10-08,2011-10-10,3,5.603333333333334,8.81
8104935,37401,2011-10-13,2011-10-15,3,4.858333333333333,7.0600000000000005
8104935,37413,2011-11-08,2011-11-11,4,3.84875,5.284999999999999
8104935,37415,2011-11-13,2011-11-17,5,4.164339181286549,8.35
8104935,37419,2011-11-26,2011-11-30,5,5.686999999999999,9.125
8104935,37421,2011-12-04,2011-12-09,6,6.640833333333333,10.225
8104935,37431,2011-12-31,2012-01-02,3,7.5245614035087725,9.242105263157894
8104935,37439,2012-01-23,2012-01-29,7,5.666165413533834,12.23157894736842
8104935,37445,2012-02-09,2012-02-11,3,3.637719298245615,4.050000000000002
8104935,37447,2012-02-15,2012-02-19,5,4.369473684210527,5.889473684210527
8104935,37449,2012-02-22,2012-02-26,5,4.7768421052631584,5.947368421052632
8104935,37457,2012-03-17,2012-03-24,8,10.144736842105264,15.194736842105264
8104935,37463,2012-04-14,2012-04-17,4,4.638523391812865,6.247368421052632
8104935,37469,2012-05-19,2012-05-24,6,4.439912280701754,5.247368421052633
8104935,37473,2012-06-20,2012-06-22,3,4.677962962962963,5.838888888888889
8104935,37489,2012-08-13,2012-08-15,3,3.0942982456140355,3.3500000000000014
8104935,37491,2012-08-17,2012-08-19,3,2.6,2.905000000000001
8104935,37505,2012-10-02,2012-10-05,4,3.2820394736842102,4.984999999999999
8104935,37513,2012-10-29,2012-10-31,3,7.554649122807017,9.878947368421054
8104935,37515,2012-11-02,2012-11-04,3,3.147153996101365,4.99
8104935,37519,2012-11-21,2012-11-24,4,3.651907894736842,5.58
8104935,37527,2012-12-18,2012-12-22,5,5.727672514619883,6.321052631578947
8104935,37529,2013-01-10,2013-01-16,7,5.753717627401838,11.789473684210526
8104935,37535,2013-02-12,2013-02-16,5,6.867660818713451,10.31578947368421
8104935,37537,2013-02-20,2013-02-22,3,4.579824561403508,7.1421052631578945
8104935,37539,2013-02-26,2013-03-14,17,4.871551427588579,8.626315789473685
8104935,37543,2013-03-26,2013-03-29,4,2.5135233918128654,2.727777777777778
8104935,37553,2013-04-29,2013-05-01,3,2.670370370370371,3.1000000000000005
8104935,37555,2013-05-07,2013-05-10,4,6.3118421052631595,8.300000000000002
8104935,37557,2013-05-30,2013-06-03,5,5.58938424492604,8.623529411764707
8104935,37565,2013-07-04,2013-07-07,4,5.275884502923977,6.275000000000002
8104935,37567,2013-07-14,2013-07-16,3,3.5816666666666657,4.625
8104935,37573,2013-08-20,2013-08-22,3,3.0974561403508765,3.3550000000000004
8104935,37581,2013-09-11,2013-09-13,3,5.286228070175437,7.044999999999998
8104935,37587,2013-10-01,2013-10-03,3,3.4493859649122816,4.631578947368423
8104935,37605,2013-12-04,2013-12-06,3,6.626666666666668,8.265
8104935,37609,2014-01-11,2014-01-19,9,8.299675113710201,12.305555555555557
8104935,37613,2014-01-31,2014-02-02,3,7.742300194931775,9.410526315789474
8104935,37639,2014-06-07,2014-06-09,3,4.190643274853801,6.342105263157894
8104935,37643,2014-06-29,2014-07-04,6,4.52,6.289999999999999
8104935,37653,2014-08-25,2014-08-28,4,2.9213815789473685,3.6949999999999967
8104935,37655,2014-09-01,2014-09-06,6,3.7762037037037044,5.522222222222222
8104935,37665,2014-10-14,2014-10-18,5,5.953052631578947,8.54
8104935,37671,2014-11-23,2014-11-25,3,6.920000000000001,8.48
8104935,37677,2014-12-09,2014-12-18,10,4.615181286549708,7.494444444444445
8104935,37679,2014-12-23,2014-12-28,6,7.90248538011696,12.721052631578948
8104935,37709,2015-05-25,2015-05-30,6,5.007894736842105,8.352631578947369
8104935,37717,2015-08-16,2015-08-18,3,4.626842105263159,5.205000000000002
8104935,37719,2015-08-20,2015-08-25,6,4.030394736842104,6.155000000000001
8104935,37725,2015-09-06,2015-09-10,5,4.555,6.0
8104935,37727,2015-09-14,2015-09-19,6,5.4891228070175435,7.009999999999998
8104935,37731,2015-10-12,2015-10-14,3,3.8633333333333337,5.455
8104935,37743,2015-11-20,2015-11-22,3,5.005877192982456,6.09
8104935,37749,2015-12-05,2015-12-19,15,5.849857699805068,12.694444444444445
8104935,37751,2015-12-21,2015-12-27,7,6.3386382623224735,10.873684210526317
8104935,37757,2016-01-08,2016-01-11,4,5.676315789473684,9.81578947368421
8104935,37763,2016-01-25,2016-01-27,3,4.792982456140351,6.5736842105263165
8104935,37765,2016-01-29,2016-02-05,8,7.5283625730994155,13.711111111111112
8104935,37769,2016-02-16,2016-02-18,3,4.992982456140351,6.226315789473684
8104935,37775,2016-02-28,2016-03-02,4,6.096856725146199,10.600000000000001
8104935,37777,2016-03-08,2016-03-10,3,5.60925925925926,6.7631578947368425
8104935,37783,2016-03-31,2016-04-02,3,5.6912280701754385,8.01578947368421
8104935,37791,2016-05-12,2016-05-14,3,3.8157894736842106,5.947368421052634
8104935,37793,2016-05-19,2016-05-21,3,3.3736842105263154,4.0473684210526315
8104935,37805,2016-07-14,2016-07-16,3,3.2149999999999985,4.625
8104935,37807,2016-07-22,2016-07-28,7,3.1935338345864657,3.8052631578947356
8104935,37813,2016-08-24,2016-08-26,3,3.1116666666666695,4.465000000000003
8104935,37819,2016-09-06,2016-09-10,5,4.995,6.524999999999999
8104935,37821,2016-09-18,2016-09-21,4,4.12375,4.91
8104935,37839,2016-11-16,2016-11-21,6,5.610808966861598,7.585
8104935,37843,2016-11-30,2016-12-02,3,3.0416666666666665,3.525
8104935,37861,2017-01-19,2017-01-30,12,6.472683751863318,9.994736842105263
8104935,37871,2017-02-22,2017-03-02,9,7.854873294346979,11.852631578947369
8104935,37877,2017-04-10,2017-04-12,3,5.201461988304094,5.9
8104935,37887,2017-05-16,2017-05-19,4,5.161842105263158,10.094736842105263
8104935,37893,2017-06-11,2017-06-13,3,5.019298245614035,5.900000000000002
8104935,37901,2017-07-19,2017-07-21,3,3.27140350877193,3.724999999999998
8104935,37909,2017-09-13,2017-09-17,5,4.298684210526315,7.244999999999999
8104935,37911,2017-09-19,2017-09-21,3,4.828333333333333,7.734999999999999
8104935,37913,2017-09-23,2017-09-27,5,7.334999999999999,8.565000000000001
8104935,37917,2017-10-08,2017-10-10,3,6.803333333333332,7.92
8104935,37923,2017-10-23,2017-10-26,4,8.256527777777778,11.104999999999999
8104935,37925,2017-10-29,2017-10-31,3,5.221315789473684,6.750000000000001
8104935,37941,2017-12-05,2017-12-09,5,4.470999999999999,6.765000000000001
8104935,37945,2018-01-11,2018-01-13,3,8.408771929824562,14.357894736842105
8104935,37947,2018-01-20,2018-01-24,5,6.446019951840386,10.178947368421053
8104935,37955,2018-02-10,2018-02-12,3,6.092982456140351,9.036842105263158
8104935,37957,2018-02-14,2018-02-16,3,4.896978557504873,6.273684210526316
8104935,37965,2018-02-26,2018-03-07,10,6.322017543859649,9.057894736842105
8104935,37977,2018-04-24,2018-04-29,5,4.159652562779498,5.461111111111112
8104935,37979,2018-05-02,2018-05-06,5,3.202748538011696,6.515789473684212
8104935,38001,2018-07-03,2018-07-05,3,5.376666666666669,6.775000000000002
8104935,38005,2018-07-23,2018-07-25,3,3.724999999999998,4.334999999999997
8104935,38009,2018-07-31,2018-08-09,10,4.107184210526316,6.93684210526316
8104935,38013,2018-08-27,2018-08-29,3,5.951842105263158,8.55
8104935,38019,2018-09-13,2018-09-18,6,4.433903508771929,5.710000000000001
8104935,38033,2018-12-15,2018-12-17,3,3.7066666666666666,4.0649999999999995
8104935,38039,2019-01-04,2019-01-06,3,4.713157894736842,6.031578947368421
8104935,38047,2019-02-04,2019-02-09,6,7.609210526315789,13.326315789473686
8104935,38055,2019-03-14,2019-03-16,3,3.6035087719298247,4.878947368421052
8104935,38057,2019-03-22,2019-03-24,3,2.9508771929824564,4.015789473684211
8104935,38065,2019-04-19,2019-04-22,4,4.655409356725146,5.011111111111112
8104935,38069,2019-07-04,2019-07-06,3,3.8257407407407413,4.875
8104935,38073,2019-07-29,2019-07-31,3,2.9900000000000007,3.785
8104935,38089,2019-10-30,2019-11-01,3,5.389649122807017,7.734999999999999
8104935,38095,2020-06-17,2020-06-20,4,5.158479532163742,7.089473684210528
8104935,38113,2020-07-27,2020-07-30,4,3.2838157894736844,3.7749999999999986
8104935,38119,2020-08-08,2020-08-14,7,3.4061278195488733,5.3578947368421055
8104935,38125,2020-09-08,2020-09-10,3,5.046666666666666,5.724999999999998
8104935,38129,2020-09-27,2020-10-02,6,3.785526315789474,5.665000000000001
8104935,38139,2020-11-05,2020-11-12,8,6.140625,8.285
8104935,38145,2020-11-26,2020-12-02,7,6.262142857142857,13.175
8104935,38147,2020-12-04,2020-12-09,6,3.790833333333333,4.824999999999999
8104935,38149,2020-12-12,2020-12-14,3,3.562456140350877,5.647368421052631
8104935,38153,2020-12-24,2020-12-26,3,10.998245614035087,16.92105263157895
8104935,38155,2020-12-29,2020-12-31,3,4.042105263157895,6.068421052631579
8104935,38157,2021-01-04,2021-01-09,6,4.232894736842105,5.5210526315789465
8104935,38159,2021-01-14,2021-01-18,5,6.868888888888888,11.494736842105263
8104935,38163,2021-01-25,2021-01-28,4,4.378947368421052,5.873684210526316
8104935,38165,2021-02-02,2021-02-06,5,7.027368421052631,9.205263157894738
8104935,38171,2021-03-10,2021-03-12,3,5.2894736842105265,7.057894736842105
8104935,38175,2021-03-21,2021-03-26,6,7.069298245614035,9.636842105263158
8104935,38179,2021-04-05,2021-04-11,7,4.719548872180452,6.678947368421053
8104935,38187,2021-05-17,2021-05-19,3,2.526315789473685,2.9947368421052634
8104935,38189,2021-05-21,2021-05-23,3,3.0885964912280706,3.5500000000000007
8104935,38193,2021-06-02,2021-06-09,8,6.294652992776058,10.363157894736844
8104935,38199,2021-06-26,2021-06-30,5,5.958,8.355
8104935,38207,2021-08-18,2021-08-26,9,4.375818713450292,6.414999999999999
8104935,38215,2021-09-22,2021-09-25,4,6.05625,7.504999999999999
8104935,38219,2021-10-11,2021-10-17,7,5.655037593984963,8.975000000000001
8104935,38239,2021-12-11,2021-12-13,3,7.353937621832359,8.72
8104935,38243,2021-12-30,2022-01-02,4,5.968421052631578,8.963157894736842
8104935,38245,2022-01-05,2022-01-07,3,5.636842105263159,8.257894736842106
8104935,38251,2022-02-07,2022-02-13,6,7.699122807017544,12.81578947368421
8104935,38261,2022-03-16,2022-03-21,6,5.9640350877192985,11.147368421052631
8104935,38263,2022-03-25,2022-03-27,3,3.778947368421053,5.2631578947368425
8104935,38271,2022-05-12,2022-05-14,3,8.082456140350878,10.447368421052634
8104935,38277,2022-05-27,2022-05-30,4,4.942105263157895,6.384210526315787
8104935,38289,2022-07-22,2022-07-24,3,3.751666666666665,4.259999999999998
8104935,38291,2022-08-05,2022-08-07,3,6.270614035087721,8.236842105263161
8104935,38301,2022-09-10,2022-09-14,5,4.988736842105263,7.140000000000002
8104935,38307,2022-10-13,2022-10-19,7,5.026466165413534,7.359999999999999
8104935,38309,2022-10-23,2022-10-27,5,7.245222222222222,11.005
8104935,38311,2022-11-01,2022-11-07,7,6.902351712614871,13.55
8104935,38313,2022-11-10,2022-11-12,3,7.638333333333333,8.41
8104935,38321,2022-12-06,2022-12-09,4,8.2575,10.955
8104935,38323,2022-12-15,2022-12-20,6,5.469912280701755,6.12
8104935,38327,2022-12-29,2023-01-07,10,6.836052631578947,11.468421052631578
8104935,38329,2023-01-13,2023-01-24,12,5.751387455567023,9.115789473684211
8104935,38335,2023-02-06,2023-02-10,5,5.537368421052632,7.926315789473684
8104935,38337,2023-02-12,2023-02-16,5,5.20766081871345,10.689473684210526
8104935,38343,2023-03-05,2023-03-09,5,3.304502923976608,4.326315789473684
8104935,38345,2023-03-16,2023-03-18,3,3.2368421052631575,3.4842105263157896
8104935,38355,2023-04-13,2023-04-18,6,4.593226120857699,6.747368421052632
8104935,38367,2023-07-04,2023-07-09,6,3.224756335282651,4.026315789473681
8104935,38375,2023-07-24,2023-07-26,3,2.994824561403508,4.089473684210528
8104935,38379,2023-09-04,2023-09-13,10,4.783868421052632,6.200000000000003
8104935,38387,2023-10-01,2023-10-07,7,4.99781954887218,6.1315789473684195
8104935,38389,2023-10-10,2023-10-12,3,2.641666666666667,3.25
8104935,38391,2023-10-19,2023-10-21,3,5.053859649122807,6.385
8104935,38393,2023-10-25,2023-10-28,4,7.216527777777778,10.350000000000001
8104935,38405,2023-12-15,2023-12-20,6,6.853245614035088,15.309999999999999
8104935,38407,2023-12-25,2023-12-31,7,5.999122807017544,7.683333333333334
8104935,38413,2024-01-13,2024-01-16,4,3.5124269005847952,6.189473684210526
8104935,38417,2024-01-25,2024-01-28,4,6.028947368421052,7.526315789473685
8104935,38421,2024-02-05,2024-02-13,9,6.866374269005849,13.326315789473686
8104935,38425,2024-02-26,2024-02-29,4,6.8884502923976605,13.473684210526315
8104935,38427,2024-03-02,2024-03-08,7,7.10593149540518,13.126315789473685
8104935,38431,2024-03-12,2024-03-14,3,3.5035087719298246,4.484210526315789
8104935,38433,2024-03-16,2024-03-19,4,3.289473684210526,4.378947368421052
8104935,38439,2024-04-12,2024-04-15,4,3.8961988304093564,4.483333333333333
8104935,38445,2024-05-15,2024-05-18,4,5.467105263157896,6.6684210526315795
8104935,38447,2024-05-20,2024-05-24,5,4.698421052631579,7.549999999999999
8104935,38451,2024-06-04,2024-06-07,4,3.417156862745098,3.9555555555555557
8104935,38457,2024-06-18,2024-06-21,4,6.374868421052632,10.63888888888889
8104935,38461,2024-07-07,2024-07-10,4,4.311249999999999,4.5736842105263165
8104935,38463,2024-07-12,2024-07-15,4,3.6437500000000007,4.309999999999999
8104935,38467,2024-07-31,2024-08-02,3,3.655,5.02
8104935,38479,2024-09-16,2024-09-21,6,4.908333333333332,7.105000000000002
8104935,38485,2024-10-21,2024-10-24,4,4.23625,6.1899999999999995
8104935,38487,2024-10-30,2024-11-01,3,4.889649122807017,8.434999999999999
8104935,38493,2024-11-16,2024-11-25,10,5.039985380116959,7.252631578947368
8104935,38499,2024-12-17,2024-12-19,3,7.1986842105263165,9.865
8104935,38501,2024-12-29,2025-01-03,5,6.640000000000001,8.76842105263158
8104935,38513,2025-02-25,2025-03-01,5,5.6497076023391815,10.142105263157895
8104935,38515,2025-03-05,2025-03-07,3,6.510526315789473,9.921052631578947
8104935,38517,2025-03-14,2025-03-22,9,5.1456140350877195,8.58421052631579
8104935,38535,2025-05-14,2025-05-16,3,5.361403508771931,6.368421052631579
8104935,38537,2025-05-27,2025-05-30,4,2.7171052631578947,3.552631578947368
8104935,38539,2025-06-04,2025-06-07,3,4.044444444444445,6.611111111111111
8104935,38543,2025-06-23,2025-06-25,3,4.984035087719299,7.580000000000002
8104935,38553,2025-08-10,2025-08-14,5,4.999578947368422,7.285
8104935,38565,2025-10-04,2025-10-08,5,4.463315789473684,8.184999999999999
8104935,38575,2025-12-17,2025-12-21,5,6.032894736842105,14.021052631578947
8105210,38621,2015-11-13,2015-11-15,3,4.218181818181819,7.563636363636364
8105210,38623,2015-11-20,2015-11-23,4,5.036136363636364,6.909090909090909
8105210,38629,2015-12-05,2015-12-18,14,5.138376623376623,10.236363636363636
8105210,38631,2015-12-22,2015-12-27,6,6.862121212121212,10.40909090909091
8105210,38639,2016-01-09,2016-01-11,3,4.623333333333333,6.14
8105210,38647,2016-01-29,2016-02-05,8,7.051666666666667,12.55
8105210,38651,2016-02-16,2016-02-18,3,5.8933333333333335,7.82
8105210,38661,2016-03-08,2016-03-10,3,4.353333333333333,5.109999999999999
8105210,38667,2016-03-31,2016-04-02,3,5.07,7.22
8105210,38683,2016-05-19,2016-05-25,7,3.8322222222222218,5.989999999999998
8105210,38705,2016-09-06,2016-09-10,5,4.144,6.580000000000002
8105210,38707,2016-09-18,2016-09-21,4,3.5575000000000006,4.719999999999999
8105210,38723,2016-11-13,2016-11-21,9,5.596060606060607,8.6
8105210,38731,2016-12-21,2016-12-24,4,3.4022727272727273,4.309090909090909
8105210,38733,2016-12-27,2016-12-30,4,5.272727272727273,9.51818181818182
8105210,38739,2017-01-19,2017-01-23,5,5.715333333333334,8.766666666666666
8105210,38741,2017-01-25,2017-01-27,3,5.286666666666666,6.59
8105210,38747,2017-02-18,2017-02-20,3,4.6,7.92
8105210,38749,2017-02-22,2017-03-02,9,6.151234567901234,11.799999999999999
8105210,38755,2017-04-09,2017-04-12,4,4.495,7.05
8105210,38759,2017-04-26,2017-04-29,4,5.37,8.61
8105210,38761,2017-05-03,2017-05-07,5,3.8879999999999995,6.48
8105210,38763,2017-05-17,2017-05-19,3,5.840000000000001,8.95
8105210,38771,2017-06-10,2017-06-13,4,3.7375000000000007,4.609999999999999
8105210,38783,2017-09-14,2017-09-20,7,4.238571428571428,7.32
8105210,38785,2017-09-23,2017-09-27,5,5.449999999999999,8.11
8105210,38789,2017-10-08,2017-10-10,3,8.154545454545454,9.172727272727274
8105210,38795,2017-10-24,2017-10-30,7,6.7763636363636355,12.18
8105210,38813,2017-12-04,2017-12-09,6,4.722121212121212,7.209090909090909
8105210,38821,2018-01-11,2018-01-13,3,9.706666666666667,16.1
8105210,38833,2018-02-10,2018-02-12,3,4.216666666666667,5.840000000000001
8105210,38837,2018-02-18,2018-02-21,4,5.75,8.9
8105210,38841,2018-02-26,2018-03-05,8,5.62875,7.619999999999999
8105210,38843,2018-03-07,2018-03-09,3,3.2433333333333336,3.42
8105210,38847,2018-04-24,2018-04-29,6,4.488333333333333,5.41
8105210,38855,2018-07-03,2018-07-05,3,4.326666666666667,4.800000000000001
8105210,38863,2018-07-31,2018-08-04,5,3.4419999999999993,4.09
8105210,38865,2018-08-06,2018-08-08,3,5.09,5.859999999999999
8105210,38869,2018-08-27,2018-08-29,3,4.726666666666667,6.509999999999998
8105210,38873,2018-09-14,2018-09-18,5,3.0439999999999996,4.329999999999998
8105210,38901,2019-02-04,2019-02-09,6,5.036666666666667,9.32
8105210,38907,2019-03-14,2019-03-16,3,2.97,4.57
8105210,38909,2019-03-22,2019-03-24,3,3.703333333333333,4.01
8105210,38911,2019-03-29,2019-03-31,3,5.473333333333334,9.32
8105210,38925,2019-07-04,2019-07-06,3,3.5400000000000005,4.199999999999999
8105210,38929,2019-07-29,2019-07-31,3,3.0,3.509999999999998
8105210,38945,2019-10-30,2019-11-01,3,4.6878787878787875,6.181818181818182
8105210,38955,2019-12-31,2020-01-04,5,4.368,6.33
8105210,38963,2020-01-25,2020-01-27,3,5.02,8.03
8105210,38965,2020-01-31,2020-02-04,5,3.9486666666666665,6.45
8105210,38969,2020-02-11,2020-02-13,3,3.7733333333333334,4.55
8105210,38971,2020-02-24,2020-02-27,4,5.525,7.92
8105210,38973,2020-03-02,2020-03-05,4,5.67,9.1
8105210,38985,2020-05-26,2020-05-29,4,5.733611111111109,7.5444444444444425
8105210,38989,2020-06-17,2020-06-19,3,4.680000000000001,6.140000000000001
8105210,38991,2020-06-21,2020-06-27,7,3.931428571428572,6.130000000000003
8105210,38999,2020-07-27,2020-07-29,3,3.0933333333333315,4.0
8105210,39005,2020-08-08,2020-08-14,7,2.9671428571428566,3.780000000000001
8105210,39013,2020-09-08,2020-09-10,3,3.313333333333335,4.210000000000001
8105210,39015,2020-09-28,2020-10-02,5,6.363333333333333,8.27
8105210,39021,2020-11-05,2020-11-12,8,6.316249999999999,9.445454545454545
8105210,39029,2020-11-26,2020-12-02,7,6.348181818181819,12.245454545454546
8105210,39031,2020-12-04,2020-12-08,5,5.939272727272727,8.745454545454546
8105210,39033,2020-12-12,2020-12-14,3,3.721212121212121,4.972727272727273
8105210,39043,2021-01-05,2021-01-09,5,4.768,6.96
8105210,39045,2021-01-14,2021-01-18,5,6.158888888888889,8.06
8105210,39049,2021-01-25,2021-01-28,4,3.1174999999999997,3.9299999999999997
8105210,39051,2021-02-01,2021-02-07,7,5.785714285714286,8.790000000000001
8105210,39061,2021-03-21,2021-03-26,6,7.911666666666666,9.91
8105210,39069,2021-04-19,2021-04-21,3,4.169999999999999,4.589999999999999
8105210,39085,2021-06-01,2021-06-09,9,4.87,9.269999999999998
8105210,39091,2021-06-26,2021-06-30,5,3.833555555555555,6.069999999999997
8105210,39097,2021-08-24,2021-08-26,3,5.276666666666666,6.330000000000002
8105210,39105,2021-09-22,2021-09-25,4,6.09,8.009999999999998
8105210,39107,2021-10-11,2021-10-14,4,5.65,8.072727272727272
8105210,39113,2021-10-27,2021-10-31,5,3.1490909090909094,4.881818181818181
8105210,39117,2021-11-13,2021-11-15,3,3.7515151515151515,5.5636363636363635
8105210,39127,2021-12-11,2021-12-17,6,6.775757575757576,9.681818181818182
8105210,39131,2021-12-29,2022-01-02,5,4.024363636363637,6.109999999999999
8105210,39133,2022-01-05,2022-01-07,3,6.846666666666667,10.879999999999999
8105210,39139,2022-02-08,2022-02-13,6,7.61,11.55
8105210,39147,2022-03-10,2022-03-12,3,4.596666666666667,6.2
8105210,39149,2022-03-17,2022-03-20,4,5.6175,8.15
8105210,39153,2022-03-25,2022-03-27,3,4.37,6.25
8105210,39169,2022-05-12,2022-05-16,5,5.9079999999999995,8.72
8105210,39179,2022-06-09,2022-06-12,4,2.6475,2.9400000000000013
8105210,39183,2022-06-25,2022-06-27,3,3.4899999999999984,4.099999999999998
8105210,39187,2022-07-22,2022-07-24,3,3.7037037037037046,4.611111111111114
8105210,39191,2022-08-05,2022-08-07,3,4.446666666666668,6.259999999999998
